Date,Close,Volume
1/26/2021 16:00:00,232.33,49169601
1/27/2021 16:00:00,232.9,69870638
1/28/2021 16:00:00,238.93,49111159
1/29/2021 16:00:00,231.96,42503138
02-01-21,239.65,33314193
02-02-21,239.51,25916337
02-03-21,243,27158104
02-04-21,242.01,25296100
02-05-21,242.2,18054752
02-08-21,242.47,22211929
02-09-21,243.77,23564953
02-10-21,242.82,22186706
02-11-21,244.49,15751059
02-12-21,244.99,16561079
2/16/2021 16:00:00,243.7,26728490
2/17/2021 16:00:00,244.2,21673109
2/18/2021 16:00:00,243.79,16925563
2/19/2021 16:00:00,240.97,25262600
2/22/2021 16:00:00,234.51,36446936
2/23/2021 16:00:00,233.27,30228704
2/24/2021 16:00:00,234.55,26339746
2/25/2021 16:00:00,228.99,39542235
2/26/2021 16:00:00,232.38,37819227
03-01-21,236.94,25332837
03-02-21,233.87,22812459
03-03-21,227.56,34029526
03-04-21,226.73,44727785
03-05-21,231.6,41872770
03-08-21,227.39,35267440
03-09-21,233.78,33080531
03-10-21,232.42,29746812
03-11-21,237.13,29907586
03-12-21,235.75,22653662
3/15/2021 16:00:00,234.81,26042669
3/16/2021 16:00:00,237.71,28092196
3/17/2021 16:00:00,237.04,29562100
3/18/2021 16:00:00,230.72,34852251
3/19/2021 16:00:00,230.35,46430730
3/22/2021 16:00:00,235.99,30127005
3/23/2021 16:00:00,237.58,31638376
3/24/2021 16:00:00,235.46,25620127
3/25/2021 16:00:00,232.34,34061853
3/26/2021 16:00:00,236.48,25479853
3/29/2021 16:00:00,235.24,25227455
3/30/2021 16:00:00,231.85,24792012
3/31/2021 16:00:00,235.77,43623471
04-01-21,242.35,30337982
04-05-21,249.07,36910609
04-06-21,247.86,22931923
04-07-21,249.9,22719835
04-08-21,253.25,23625197
04-09-21,255.85,24326833
04-12-21,255.91,27148668
4/13/2021 16:00:00,258.49,23837469
4/14/2021 16:00:00,255.59,23070938
4/15/2021 16:00:00,259.5,25627481
4/16/2021 16:00:00,260.74,24878582
4/19/2021 16:00:00,258.74,23209260
4/20/2021 16:00:00,258.26,19722875
4/21/2021 16:00:00,260.58,24030383
4/22/2021 16:00:00,257.17,25606152
4/23/2021 16:00:00,261.15,21499286
4/26/2021 16:00:00,261.55,19763346
4/27/2021 16:00:00,261.97,31014213
4/28/2021 16:00:00,254.56,46903119
4/29/2021 16:00:00,252.51,40589023
4/30/2021 16:00:00,252.18,30945098
05-03-21,251.86,19626568
05-04-21,247.79,32756052
05-05-21,246.47,21901325
05-06-21,249.73,26491085
05-07-21,252.46,27032912
05-10-21,247.18,29299890
05-11-21,246.23,33641589
05-12-21,239,36684370
5/13/2021 16:00:00,243.03,29624298
5/14/2021 16:00:00,248.15,23901081
5/17/2021 16:00:00,245.18,24970168
5/18/2021 16:00:00,243.08,20167975
5/19/2021 16:00:00,243.12,25739807
5/20/2021 16:00:00,246.48,21800716
5/21/2021 16:00:00,245.17,21863058
5/24/2021 16:00:00,250.78,21411547
5/25/2021 16:00:00,251.72,17704303
5/26/2021 16:00:00,251.49,17771600
5/27/2021 16:00:00,249.31,24426244
5/28/2021 16:00:00,249.68,18274942
06-01-21,247.4,23213310
06-02-21,247.3,19406705
06-03-21,245.71,25307711
06-04-21,250.79,25281094
06-07-21,253.81,23079167
06-08-21,252.57,22454998
06-09-21,253.59,17937634
06-10-21,257.24,24563619
06-11-21,257.89,18999731
6/14/2021 16:00:00,259.89,19150507
6/15/2021 16:00:00,258.36,18038931
6/16/2021 16:00:00,257.38,27219956
6/17/2021 16:00:00,260.9,27565537
6/18/2021 16:00:00,259.43,37202217
6/21/2021 16:00:00,262.63,26696119
6/22/2021 16:00:00,265.51,24694090
6/23/2021 16:00:00,265.27,19518681
6/24/2021 16:00:00,266.69,21446867
6/25/2021 16:00:00,265.02,25611113
6/28/2021 16:00:00,268.72,19590024
6/29/2021 16:00:00,271.4,19937811
6/30/2021 16:00:00,270.9,21656457
07-01-21,271.6,16725323
07-02-21,277.65,26474408
07-06-21,277.66,31565560
07-07-21,279.93,23260031
07-08-21,277.42,24618591
07-09-21,277.94,23916665
07-12-21,277.32,18931695
7/13/2021 16:00:00,280.98,26120128
7/14/2021 16:00:00,282.51,23113662
7/15/2021 16:00:00,281.03,22604227
7/16/2021 16:00:00,280.75,26186848
7/19/2021 16:00:00,277.01,32935634
7/20/2021 16:00:00,279.32,26259741
7/21/2021 16:00:00,281.4,24364320
7/22/2021 16:00:00,286.14,23384059
7/23/2021 16:00:00,289.67,22768071
7/26/2021 16:00:00,289.05,23176073
7/27/2021 16:00:00,286.54,33604073
7/28/2021 16:00:00,286.22,33566853
7/29/2021 16:00:00,286.5,18168294
7/30/2021 16:00:00,284.91,20944846
08-02-21,284.82,16267357
08-03-21,287.12,17879048
08-04-21,286.51,16191301
08-05-21,289.52,13900167
08-06-21,289.46,16589336
08-09-21,288.33,16117629
08-10-21,286.44,18616578
08-11-21,286.95,13955934
08-12-21,289.81,14570391
8/13/2021 16:00:00,292.85,18249046
8/16/2021 16:00:00,294.6,22516027
8/17/2021 16:00:00,293.08,20075250
8/18/2021 16:00:00,290.73,21812985
8/19/2021 16:00:00,296.77,29850461
8/20/2021 16:00:00,304.36,40817646
8/23/2021 16:00:00,304.65,22830157
8/24/2021 16:00:00,302.62,18175774
8/25/2021 16:00:00,302.01,20006057
8/26/2021 16:00:00,299.09,17666084
8/27/2021 16:00:00,299.72,22605726
8/30/2021 16:00:00,303.59,16348072
8/31/2021 16:00:00,301.88,26285338
09-01-21,301.83,18983826
09-02-21,301.15,16290545
09-03-21,301.14,14751610
09-07-21,300.18,17184083
09-08-21,300.21,15046819
09-09-21,297.25,19927000
09-10-21,295.71,19633363
9/13/2021 16:00:00,296.99,23652949
9/14/2021 16:00:00,299.79,21853433
9/15/2021 16:00:00,304.82,28356304
9/16/2021 16:00:00,305.22,19550815
9/17/2021 16:00:00,299.87,41372457
9/20/2021 16:00:00,294.3,38278661
9/21/2021 16:00:00,294.8,22364103
9/22/2021 16:00:00,298.58,26626342
9/23/2021 16:00:00,299.56,18604601
9/24/2021 16:00:00,299.35,14998978
9/27/2021 16:00:00,294.17,23571742
9/28/2021 16:00:00,283.52,43186237
9/29/2021 16:00:00,284,26353696
9/30/2021 16:00:00,281.92,32343635
10-01-21,289.1,30086280
10-04-21,283.11,31350747
10-05-21,288.76,24993024
10-06-21,293.11,28002559
10-07-21,294.85,20430471
10-08-21,294.85,17685700
10-11-21,294.23,19298634
10-12-21,292.88,17974143
10/13/2021 16:00:00,296.31,23424025
10/14/2021 16:00:00,302.75,27262902
10/15/2021 16:00:00,304.21,25384803
10/18/2021 16:00:00,307.29,22729297
10/19/2021 16:00:00,308.23,17682139
10/20/2021 16:00:00,307.41,16537069
10/21/2021 16:00:00,310.76,16918100
10/22/2021 16:00:00,309.16,17449332
10/25/2021 16:00:00,308.13,17554469
10/26/2021 16:00:00,310.11,28107349
10/27/2021 16:00:00,323.17,52588690
10/28/2021 16:00:00,324.35,26297943
10/29/2021 16:00:00,331.62,34765982
11-01-21,329.37,27073182
11-02-21,333.13,26487109
11-03-21,334,21500082
11-04-21,336.44,23992202
11-05-21,336.06,22570098
11-08-21,336.99,20897001
11-09-21,335.95,21307370
11-10-21,330.8,25500938
11-11-21,332.43,16849844
11-12-21,336.72,23831049
11/15/2021 16:00:00,336.07,16723009
11/16/2021 16:00:00,339.51,20886832
11/17/2021 16:00:00,339.12,19053380
11/18/2021 16:00:00,341.27,22463533
11/19/2021 16:00:00,343.11,21963403
11/22/2021 16:00:00,339.83,31031113
11/23/2021 16:00:00,337.68,30427563
11/24/2021 16:00:00,337.91,21661307
11/26/2021 13:00:00,329.68,24217242
11/29/2021 16:00:00,336.63,28563481
11/30/2021 16:00:00,330.59,42885609
12-01-21,330.08,33401146
12-02-21,329.49,30765980
12-03-21,323.01,41779279
12-06-21,326.19,30032556
12-07-21,334.92,31021936
12-08-21,334.97,24760988
12-09-21,333.1,22214158
12-10-21,342.54,38095694
12/13/2021 16:00:00,339.4,28899431
12/14/2021 16:00:00,328.34,44438699
12/15/2021 16:00:00,334.65,35381122
12/16/2021 16:00:00,324.9,35034831
12/17/2021 16:00:00,323.8,47983713
12/20/2021 16:00:00,319.91,28326532
12/21/2021 16:00:00,327.29,24740597
12/22/2021 16:00:00,333.2,24831493
12/23/2021 16:00:00,334.69,19617848
12/27/2021 16:00:00,342.45,19947029
12/28/2021 16:00:00,341.25,15661467
12/29/2021 16:00:00,341.95,15041956
12/30/2021 16:00:00,339.32,15994471
12/31/2021 16:00:00,336.32,18000797
01-03-22,334.75,28918013
01-04-22,329.01,32674306
01-05-22,316.38,40054327
01-06-22,313.88,39646148
01-07-22,314.04,32720018
01-10-22,314.27,44289467
01-11-22,314.98,29386774
01-12-22,318.27,34372217
1/13/2022 16:00:00,304.8,45365979
1/14/2022 16:00:00,310.2,39846414
1/18/2022 16:00:00,302.65,42434112
1/19/2022 16:00:00,303.33,45933855
1/20/2022 16:00:00,301.6,35380675
1/21/2022 16:00:00,296.03,57984403
1/24/2022 16:00:00,296.37,86035393
1/25/2022 16:00:00,288.49,72848638
1/26/2022 16:00:00,296.71,90428853
1/27/2022 16:00:00,299.84,53481317
1/28/2022 16:00:00,308.26,49743698
1/31/2022 16:00:00,310.98,46444536
02-01-22,308.76,40950396
02-02-22,313.46,36635989
02-03-22,301.25,43729972
02-04-22,305.94,35096488
02-07-22,300.95,28533286
02-08-22,304.56,32421188
02-09-22,311.21,31284671
02-10-22,302.38,45386199
02-11-22,295.04,39175620
2/14/2022 16:00:00,295,36359487
2/15/2022 16:00:00,300.47,27379488
2/16/2022 16:00:00,299.5,29982121
2/17/2022 16:00:00,290.73,32461580
2/18/2022 16:00:00,287.93,34264008
2/22/2022 16:00:00,287.72,41736117
2/23/2022 16:00:00,280.27,37811167
2/24/2022 16:00:00,294.59,56989686
2/25/2022 16:00:00,297.31,32546721
2/28/2022 16:00:00,298.79,34627457
03-01-22,294.95,31217778
03-02-22,300.19,31873007
03-03-22,295.92,27314469
03-04-22,289.86,32369655
03-07-22,278.91,43157178
03-08-22,275.85,48159475
03-09-22,288.5,35204480
03-10-22,285.59,30628012
03-11-22,280.07,27209330
3/14/2022 16:00:00,276.44,30660747
3/15/2022 16:00:00,287.15,34245085
3/16/2022 16:00:00,294.39,37826329
3/17/2022 16:00:00,295.22,30816633
3/18/2022 16:00:00,300.43,43390625
3/21/2022 16:00:00,299.16,28351245
3/22/2022 16:00:00,304.06,27599689
3/23/2022 16:00:00,299.49,25715377
3/24/2022 16:00:00,304.1,24484456
3/25/2022 16:00:00,303.68,22566453
3/28/2022 16:00:00,310.7,29578188
3/29/2022 16:00:00,315.41,30393403
3/30/2022 16:00:00,313.86,28163555
3/31/2022 16:00:00,308.31,33422070
04-01-22,309.42,27110529
04-04-22,314.97,24335868
04-05-22,310.88,23156719
04-06-22,299.5,40110372
04-07-22,301.37,31411155
04-08-22,296.97,24361917
04-11-22,285.26,34569264
04-12-22,282.06,30966721
4/13/2022 16:00:00,287.62,21907176
4/14/2022 16:00:00,279.83,28221607
4/18/2022 16:00:00,280.52,20778000
4/19/2022 16:00:00,285.3,22297720
4/20/2022 16:00:00,286.36,22906667
4/21/2022 16:00:00,280.81,29454587
4/22/2022 16:00:00,274.03,29405798
4/25/2022 16:00:00,280.72,35678852
4/26/2022 16:00:00,270.22,46518445
4/27/2022 16:00:00,283.22,63477694
4/28/2022 16:00:00,289.63,33646570
4/29/2022 16:00:00,277.52,37073923
05-02-22,284.47,35151105
05-03-22,281.78,25978605
05-04-22,289.98,33599320
05-05-22,277.35,43260386
05-06-22,274.73,37780322
05-09-22,264.58,47725952
05-10-22,269.5,39336424
05-11-22,260.55,48975898
05-12-22,255.35,51033802
5/13/2022 16:00:00,261.12,34925093
5/16/2022 16:00:00,261.5,32550933
5/17/2022 16:00:00,266.82,28828799
5/18/2022 16:00:00,254.08,31355985
5/19/2022 16:00:00,253.14,32692286
5/20/2022 16:00:00,252.56,39199279
5/23/2022 16:00:00,260.65,33175379
5/24/2022 16:00:00,259.62,29043904
5/25/2022 16:00:00,262.52,28547947
5/26/2022 16:00:00,265.9,25002105
5/27/2022 16:00:00,273.24,26910806
5/31/2022 16:00:00,271.87,37827695
06-01-22,272.42,25292174
06-02-22,274.58,44008209
06-03-22,270.02,28058958
06-06-22,268.75,22400342
06-07-22,272.5,22860677
06-08-22,270.41,17372341
06-09-22,264.79,26439728
06-10-22,252.99,31445841
6/13/2022 16:00:00,242.26,46135788
6/14/2022 16:00:00,244.49,28651487
6/15/2022 16:00:00,251.76,33111729
6/16/2022 16:00:00,244.97,33169160
6/17/2022 16:00:00,247.65,43084780
6/21/2022 16:00:00,253.74,29928297
6/22/2022 16:00:00,253.13,25961215
6/23/2022 16:00:00,258.86,25861449
6/24/2022 16:00:00,267.7,33923231
6/27/2022 16:00:00,264.89,24615114
6/28/2022 16:00:00,256.48,27380247
6/29/2022 16:00:00,260.26,20069839
6/30/2022 16:00:00,256.83,31730868
07-01-22,259.58,22837692
07-05-22,262.85,22971634
07-06-22,266.21,23824419
07-07-22,268.4,20859874
07-08-22,267.66,19658751
07-11-22,264.51,19519108
07-12-22,253.67,35868450
7/13/2022 16:00:00,252.72,29497423
7/14/2022 16:00:00,254.08,25102823
7/15/2022 16:00:00,256.72,29774050
7/18/2022 16:00:00,254.25,20975034
7/19/2022 16:00:00,259.53,25012562
7/20/2022 16:00:00,262.27,22788282
7/21/2022 16:00:00,264.84,22404675
7/22/2022 16:00:00,260.36,21881290
7/25/2022 16:00:00,258.83,21055998
7/26/2022 16:00:00,251.9,39347957
7/27/2022 16:00:00,268.74,45994049
7/28/2022 16:00:00,276.41,33459327
7/29/2022 16:00:00,280.74,32152752
08-01-22,278.01,21539580
08-02-22,274.82,22754184
08-03-22,282.47,23518874
08-04-22,283.65,18098668
08-05-22,282.91,16774606
08-08-22,280.32,18757818
08-09-22,282.3,23405238
08-10-22,289.16,24687845
08-11-22,287.02,20065938
08-12-22,291.91,22619675
8/15/2022 16:00:00,293.47,18085654
8/16/2022 16:00:00,292.71,18102882
8/17/2022 16:00:00,291.32,18253358
8/18/2022 16:00:00,290.17,17186192
8/19/2022 16:00:00,286.15,20570033
8/22/2022 16:00:00,277.75,25061070
8/23/2022 16:00:00,276.44,17527409
8/24/2022 16:00:00,275.79,18137019
8/25/2022 16:00:00,278.85,16583407
8/26/2022 16:00:00,268.09,27549307
8/29/2022 16:00:00,265.23,20338544
8/30/2022 16:00:00,262.97,22767071
8/31/2022 16:00:00,261.47,24791834
09-01-22,260.4,23263431
09-02-22,256.06,22855380
09-06-22,253.25,21328242
09-07-22,258.09,24126700
09-08-22,258.52,20319911
09-09-22,264.46,22093190
09-12-22,266.65,18747690
9/13/2022 16:00:00,251.99,33353318
9/14/2022 16:00:00,252.22,23912954
9/15/2022 16:00:00,245.38,31530948
9/16/2022 16:00:00,244.74,39791768
9/19/2022 16:00:00,244.52,26826931
9/20/2022 16:00:00,242.45,26660299
9/21/2022 16:00:00,238.95,28625557
9/22/2022 16:00:00,240.98,31061162
9/23/2022 16:00:00,237.92,34176048
9/26/2022 16:00:00,237.45,27694190
9/27/2022 16:00:00,236.41,27018732
9/28/2022 16:00:00,241.07,29029679
9/29/2022 16:00:00,237.5,27484233
9/30/2022 16:00:00,232.9,35694832
10-03-22,240.74,28880357
10-04-22,248.88,34888416
10-05-22,249.2,20347136
10-06-22,246.79,20239886
10-07-22,234.24,37769602
10-10-22,229.25,29743608
10-11-22,225.41,30473954
10-12-22,225.75,21903937
10/13/2022 16:00:00,234.24,42551818
10/14/2022 16:00:00,228.56,30198588
10/17/2022 16:00:00,237.53,28142268
10/18/2022 16:00:00,238.5,26329591
10/19/2022 16:00:00,236.48,19985698
10/20/2022 16:00:00,236.15,21811015
10/21/2022 16:00:00,242.12,26299733
10/24/2022 16:00:00,247.25,24911212
10/25/2022 16:00:00,250.66,34775505
10/26/2022 16:00:00,231.32,82684846
10/27/2022 16:00:00,226.75,40424645
10/28/2022 16:00:00,235.87,40647724
10/31/2022 16:00:00,232.13,28357265
11-01-22,228.17,30592271
11-02-22,220.1,38407008
11-03-22,214.25,36633922
11-04-22,221.39,36789063
11-07-22,227.87,33497979
11-08-22,228.87,28192548
11-09-22,224.51,27852910
11-10-22,242.98,46268021
11-11-22,247.11,34620246
11/14/2022 16:00:00,241.55,31123340
11/15/2022 16:00:00,241.97,31390117
11/16/2022 16:00:00,241.73,24093272
11/17/2022 16:00:00,241.68,23123544
11/18/2022 16:00:00,241.22,27613523
11/21/2022 16:00:00,242.05,26394700
11/22/2022 16:00:00,245.03,19665699
11/23/2022 16:00:00,247.58,19508462
11/25/2022 13:05:00,247.49,9200772
11/28/2022 16:00:00,241.76,24810271
11/29/2022 16:00:00,240.33,17956313
11/30/2022 16:00:00,255.14,47594239
12-01-22,254.69,26041524
12-02-22,255.02,21528520
12-05-22,250.2,23435294
12-06-22,245.12,22463727
12-07-22,244.37,20481522
12-08-22,247.4,22611757
12-09-22,245.42,20609743
12-12-22,252.51,30665069
12/13/2022 16:00:00,256.92,42196884
12/14/2022 16:00:00,257.22,35410933
12/15/2022 16:00:00,249.01,35568093
12/16/2022 16:00:00,244.69,86101994
12/19/2022 16:00:00,240.45,29696436
12/20/2022 16:00:00,241.8,25150802
12/21/2022 16:00:00,244.43,23690607
12/22/2022 16:00:00,238.19,28651664
12/23/2022 16:00:00,238.73,21206982
12/27/2022 16:00:00,236.96,16688648
12/28/2022 16:00:00,234.53,17457104
12/29/2022 16:00:00,241.01,19770693
12/30/2022 16:00:00,239.82,21938472
01-03-23,239.58,25740036
01-04-23,229.1,50623394
01-05-23,222.31,39585623
01-06-23,224.93,43613574
01-09-23,227.12,27369784
01-10-23,228.85,27033881
01-11-23,235.77,28669331
01-12-23,238.51,27269486
1/13/2023 16:00:00,239.23,21333265
1/17/2023 16:00:00,240.35,29831257
1/18/2023 16:00:00,235.81,30028692
1/19/2023 16:00:00,231.93,28623033
1/20/2023 16:00:00,240.22,35389809
1/23/2023 16:00:00,242.58,31933951
1/24/2023 16:00:00,242.04,40234444
1/25/2023 16:00:00,240.61,66526641
1/26/2023 16:00:00,248,33454491
1/27/2023 16:00:00,248.16,26498939
1/30/2023 16:00:00,242.71,25867365
1/31/2023 16:00:00,247.81,26541072
02-01-23,252.75,31259912
02-02-23,264.6,39940437
02-03-23,258.35,29077256
02-06-23,256.77,22517997
02-07-23,267.56,50841365
02-08-23,266.73,54686049
02-09-23,263.62,42375102
02-10-23,263.1,25818489
2/13/2023 16:00:00,271.32,44630921
2/14/2023 16:00:00,272.17,37047924
2/15/2023 16:00:00,269.32,28962163
2/16/2023 16:00:00,262.15,29603616
2/17/2023 16:00:00,258.06,30000055
2/21/2023 16:00:00,252.67,28397444
2/22/2023 16:00:00,251.51,22491056
2/23/2023 16:00:00,254.77,29219095
2/24/2023 16:00:00,249.22,24990905
2/27/2023 16:00:00,250.16,21190042
2/28/2023 16:00:00,249.42,22490950
03-01-23,246.27,27565259
03-02-23,251.11,24833646
03-03-23,255.29,30760136
03-06-23,256.87,24109849
03-07-23,254.15,21473179
03-08-23,253.7,17340217
03-09-23,252.32,26653387
03-10-23,248.59,28333930
3/13/2023 16:00:00,253.92,33339721
3/14/2023 16:00:00,260.79,33620293
3/15/2023 16:00:00,265.44,46028047
3/16/2023 16:00:00,276.2,54832140
3/17/2023 16:00:00,279.43,69527371
3/20/2023 16:00:00,272.23,43466649
3/21/2023 16:00:00,273.78,34558704
3/22/2023 16:00:00,272.29,34873330
3/23/2023 16:00:00,277.66,36610879
3/24/2023 16:00:00,280.57,28199962
3/27/2023 16:00:00,276.38,26840212
3/28/2023 16:00:00,275.23,21878647
3/29/2023 16:00:00,280.51,25087032
3/30/2023 16:00:00,284.05,25053410
3/31/2023 16:00:00,288.3,32765976
04-03-23,287.23,24883342
04-04-23,287.18,25824299
04-05-23,284.34,22064770
04-06-23,291.6,29770334
04-10-23,289.39,23102994
04-11-23,282.83,27276589
04-12-23,283.49,27403432
4/13/2023 16:00:00,289.84,24222678
4/14/2023 16:00:00,286.14,20987917
4/17/2023 16:00:00,288.8,23836223
4/18/2023 16:00:00,288.37,20161845
4/19/2023 16:00:00,288.45,17150271
4/20/2023 16:00:00,286.11,23244363
4/21/2023 16:00:00,285.76,21676387
4/24/2023 16:00:00,281.77,26611014
4/25/2023 16:00:00,275.42,45772236
4/26/2023 16:00:00,295.37,64599182
4/27/2023 16:00:00,304.83,46462638
4/28/2023 16:00:00,307.26,36469613
05-01-23,305.56,21294115
05-02-23,305.41,26404431
05-03-23,304.4,22360754
05-04-23,305.41,22519907
05-05-23,310.65,28197052
05-08-23,308.65,21318613
05-09-23,307,21340829
05-10-23,312.31,30078044
05-11-23,310.11,31680179
05-12-23,308.97,19774696
5/15/2023 16:00:00,309.46,16336547
5/16/2023 16:00:00,311.74,26730347
5/17/2023 16:00:00,314,24315012
5/18/2023 16:00:00,318.52,27275991
5/19/2023 16:00:00,318.34,27546701
5/22/2023 16:00:00,321.18,24115664
5/23/2023 16:00:00,315.26,30797173
5/24/2023 16:00:00,313.85,23384887
5/25/2023 16:00:00,325.92,43301743
5/26/2023 16:00:00,332.89,36630633
5/30/2023 16:00:00,331.21,29503070
5/31/2023 16:00:00,328.39,45950553
06-01-23,332.58,26773851
06-02-23,335.4,25873769
06-05-23,335.94,21307053
06-06-23,333.68,20396223
06-07-23,323.38,40717129
06-08-23,325.26,23277708
06-09-23,326.79,22528950
06-12-23,331.85,24306753
6/13/2023 16:00:00,334.29,22951279
6/14/2023 16:00:00,337.34,26003791
6/15/2023 16:00:00,348.1,38899075
6/16/2023 16:00:00,342.33,46551985
6/20/2023 16:00:00,338.05,26375407
6/21/2023 16:00:00,333.56,25117799
6/22/2023 16:00:00,339.71,23556764
6/23/2023 16:00:00,335.02,23146901
6/26/2023 16:00:00,328.6,21520582
6/27/2023 16:00:00,334.57,24354110
6/28/2023 16:00:00,335.85,20259523
6/29/2023 16:00:00,335.05,16997042
6/30/2023 16:00:00,340.54,26832756
07-03-23,337.99,12508692
07-05-23,338.15,18172378
07-06-23,341.27,28195534
07-07-23,337.22,21214824
07-10-23,331.83,32791449
07-11-23,332.47,26698218
07-12-23,337.2,29995262
7/13/2023 16:00:00,342.66,20567159
7/14/2023 16:00:00,345.24,28352729
7/17/2023 16:00:00,345.73,20363927
7/18/2023 16:00:00,359.49,64872705
7/19/2023 16:00:00,355.08,39732901
7/20/2023 16:00:00,346.87,33778395
7/21/2023 16:00:00,343.77,69405382
7/24/2023 16:00:00,345.11,26719207
7/25/2023 16:00:00,350.98,41637739
7/26/2023 16:00:00,337.77,58383702
7/27/2023 16:00:00,330.72,39635262
7/28/2023 16:00:00,338.37,28484868
7/31/2023 16:00:00,335.92,25446022
08-01-23,336.34,18381253
08-02-23,327.5,27761257
08-03-23,326.66,18360352
08-04-23,327.78,23741484
08-07-23,330.11,17741526
08-08-23,326.05,22327574
08-09-23,322.23,22373268
08-10-23,322.93,20113725
08-11-23,321.01,24355491
8/14/2023 16:00:00,324.04,18836139
8/15/2023 16:00:00,321.86,16966285
8/16/2023 16:00:00,320.4,20698864
8/17/2023 16:00:00,316.88,21257161
8/18/2023 16:00:00,316.48,24755012
8/21/2023 16:00:00,321.88,24039956
8/22/2023 16:00:00,322.46,16102024
8/23/2023 16:00:00,327,21166382
8/24/2023 16:00:00,319.97,23281434
8/25/2023 16:00:00,322.98,21684104
8/28/2023 16:00:00,323.7,14808482
8/29/2023 16:00:00,328.41,19284590
8/30/2023 16:00:00,328.79,15222110
8/31/2023 16:00:00,327.76,26410954
09-01-23,328.66,14942024
09-05-23,333.55,18553859
09-06-23,332.88,17535773
09-07-23,329.91,18380995
09-08-23,334.27,19548165
09-11-23,337.94,16583324
09-12-23,331.77,17565482
9/13/2023 16:00:00,336.06,16544412
9/14/2023 16:00:00,338.7,20267048
9/15/2023 16:00:00,330.22,37679792
9/18/2023 16:00:00,329.06,16834208
9/19/2023 16:00:00,328.65,16514487
9/20/2023 16:00:00,320.77,21436525
9/21/2023 16:00:00,319.53,35560362
9/22/2023 16:00:00,317.01,21447887
9/25/2023 16:00:00,317.54,17835964
9/26/2023 16:00:00,312.14,26297573
9/27/2023 16:00:00,312.79,19410082
9/28/2023 16:00:00,313.64,19683564
9/29/2023 16:00:00,315.75,24147298
10-02-23,321.8,20570006
10-03-23,313.39,21033492
10-04-23,318.96,20720144
10-05-23,319.36,16965629
10-06-23,327.26,25673630
10-09-23,329.82,19891180
10-10-23,328.39,20557094
10-11-23,332.42,20063246
10-12-23,331.16,19313098
10/13/2023 16:00:00,327.73,21085695
10/16/2023 16:00:00,332.64,22158048
10/17/2023 16:00:00,332.06,18338523
10/18/2023 16:00:00,330.11,23153602
10/19/2023 16:00:00,331.32,25052071
10/20/2023 16:00:00,326.67,25027715
10/23/2023 16:00:00,329.32,24374748
10/24/2023 16:00:00,330.53,31153571
10/25/2023 16:00:00,340.67,55053828
10/26/2023 16:00:00,327.89,37828543
10/27/2023 16:00:00,329.81,29856522
10/30/2023 16:00:00,337.31,22828082
10/31/2023 16:00:00,338.11,20265282
11-01-23,346.07,28158819
11-02-23,348.32,24348072
11-03-23,352.8,23637673
11-06-23,356.53,23828301
11-07-23,360.53,25833931
11-08-23,363.2,26767828
11-09-23,360.69,24847331
11-10-23,369.67,28065164
11/13/2023 16:00:00,366.68,19986506
11/14/2023 16:00:00,370.27,27683862
11/15/2023 16:00:00,369.67,26860095
11/16/2023 16:00:00,376.17,27182315
11/17/2023 16:00:00,369.85,40325371
11/20/2023 16:00:00,377.44,52528964
11/21/2023 16:00:00,373.07,28423145
11/22/2023 16:00:00,377.85,23361184
11/24/2023 13:05:00,377.43,10176649
11/27/2023 16:00:00,378.61,22179228
11/28/2023 16:00:00,382.7,20453112
11/29/2023 16:00:00,378.85,28963399
11/30/2023 16:00:00,378.91,30554415
12-01-23,374.51,33040472
12-04-23,369.14,32063305
12-05-23,372.52,23065035
12-06-23,368.8,21182072
12-07-23,370.95,23118864
12-08-23,374.23,20154366
12-11-23,371.3,27708757
12-12-23,374.38,24838253
12/13/2023 16:00:00,374.37,30955531
12/14/2023 16:00:00,365.93,43277461
12/15/2023 16:00:00,370.73,78502324
12/18/2023 16:00:00,372.65,21802878
12/19/2023 16:00:00,373.26,20603658
12/20/2023 16:00:00,370.62,26316650
12/21/2023 16:00:00,373.54,17708006
12/22/2023 16:00:00,374.58,17107484
12/26/2023 16:00:00,374.66,12673050
12/27/2023 16:00:00,374.07,14905412
12/28/2023 16:00:00,375.28,14327013
12/29/2023 16:00:00,376.04,18730838
01-02-24,370.87,25258633
01-03-24,370.6,23083465
01-04-24,367.94,20901502
01-05-24,367.75,21004575
01-08-24,374.69,23133967
01-09-24,375.79,20829953
01-10-24,382.77,25514245
01-11-24,384.63,27850846
01-12-24,388.47,21661153
1/16/2024 16:00:00,390.27,27202268
1/17/2024 16:00:00,389.47,22234108
1/18/2024 16:00:00,393.87,23392068
1/19/2024 16:00:00,398.67,29331136
1/22/2024 16:00:00,396.51,27016902
1/23/2024 16:00:00,398.9,20525882
1/24/2024 16:00:00,402.56,24866953
1/25/2024 16:00:00,404.87,21021155
1/26/2024 16:00:00,403.93,17803271
1/29/2024 16:00:00,409.72,24510236
1/30/2024 16:00:00,408.59,33477610
1/31/2024 16:00:00,397.58,47871097
02-01-24,403.78,30657726
02-02-24,411.22,28256670
02-05-24,405.65,25352286
02-06-24,405.49,18382624
02-07-24,414.05,22340526
02-08-24,414.11,21225257
02-09-24,420.55,22032844
02-12-24,415.26,21202921
2/13/2024 16:00:00,406.32,27824936
2/14/2024 16:00:00,409.49,20401190
